id,lon,lat,zona
1650,-73.680953,40.759042,Nassau
1651,-73.663567,40.75648,Nassau
1652,-73.661435,40.745471,Nassau
1653,-73.666992,40.740808,Nassau
1654,-73.650211,40.759244,Nassau
1655,-73.64453,40.758177,Nassau
1656,-73.633974,40.760749,Nassau
1657,-73.651077,40.747067,Nassau
1658,-73.641532,40.744945,Nassau
1659,-73.628419,40.748724,Nassau
1660,-73.612492,40.74989,Nassau
1661,-73.595248,40.761806,Nassau
1662,-73.592768,40.755655,Nassau
1663,-73.580294,40.759613,Nassau
1664,-73.565149,40.759744,Nassau
1665,-73.720967,40.723008,Nassau
1666,-73.711759,40.720738,Nassau
1667,-73.697431,40.72478,Nassau
1668,-73.699377,40.717582,Nassau
1669,-73.68556,40.725742,Nassau
1670,-73.709633,40.712523,Nassau
1671,-73.719438,40.702618,Nassau
1672,-73.703131,40.701015,Nassau
1673,-73.704253,40.69507,Nassau
1674,-73.682884,40.711759,Nassau
1675,-73.671039,40.712066,Nassau
1676,-73.685605,40.698426,Nassau
1677,-73.67193,40.702406,Nassau
1678,-73.673605,40.695595,Nassau
1679,-73.677786,40.687398,Nassau
1680,-73.660421,40.711992,Nassau
1681,-73.661579,40.689796,Nassau
1682,-73.653811,40.700715,Nassau
1683,-73.650068,40.695692,Nassau
1684,-73.647383,40.707917,Nassau
1685,-73.642631,40.692251,Nassau
1686,-73.65102,40.676801,Nassau
1687,-73.676684,40.724032,Nassau
1688,-73.651899,40.729703,Nassau
1689,-73.640224,40.719887,Nassau
1690,-73.625008,40.73405,Nassau
1691,-73.633739,40.70632,Nassau
1692,-73.623782,40.711568,Nassau
1693,-73.614326,40.715665,Nassau
1694,-73.625327,40.696361,Nassau
1695,-73.616908,40.694714,Nassau
1696,-73.60924,40.694159,Nassau
1697,-73.608988,40.707075,Nassau
1698,-73.598392,40.731433,Nassau
1699,-73.589292,40.714405,Nassau
1700,-73.587916,40.703871,Nassau
1701,-73.601324,40.692571,Nassau
1702,-73.588611,40.693609,Nassau
1703,-73.56872,40.74595,Nassau
1704,-73.568725,40.736223,Nassau
1705,-73.548072,40.736867,Nassau
1706,-73.552903,40.731439,Nassau
1707,-73.575167,40.707863,Nassau
1708,-73.568319,40.714461,Nassau
1709,-73.55554,40.705999,Nassau
1710,-73.554359,40.71882,Nassau
1711,-73.53784,40.713757,Nassau
1712,-73.564118,40.694215,Nassau
1713,-73.543379,40.700027,Nassau
1714,-73.534801,40.736676,Nassau
1715,-73.525582,40.739576,Nassau
1716,-73.503615,40.737506,Nassau
1717,-73.528488,40.728988,Nassau
1718,-73.500702,40.726349,Nassau
1719,-73.525329,40.714999,Nassau
1720,-73.513924,40.720419,Nassau
1721,-73.508741,40.710341,Nassau
1722,-73.494741,40.709066,Nassau
1723,-73.520964,40.700766,Nassau
1724,-73.50558,40.696306,Nassau
1725,-73.714511,40.688499,Nassau
1726,-73.716638,40.68194,Nassau
1727,-73.693386,40.680718,Nassau
1728,-73.674504,40.677031,Nassau
1729,-73.667798,40.670786,Nassau
1730,-73.716986,40.673735,Nassau
1731,-73.719189,40.6668,Nassau
1732,-73.702173,40.667451,Nassau
1733,-73.691392,40.670161,Nassau
1734,-73.696519,40.653043,Nassau
1735,-73.714707,40.654659,Nassau
1736,-73.748525,40.620484,Nassau
1737,-73.727945,40.625185,Nassau
1738,-73.72338,40.640301,Nassau
1739,-73.710393,40.630882,Nassau
1740,-73.693945,40.629682,Nassau
1741,-73.715093,40.604994,Nassau
1742,-73.694588,40.64204,Nassau
1743,-73.679534,40.661954,Nassau
1744,-73.676227,40.653121,Nassau
1745,-73.682936,40.650484,Nassau
1746,-73.664377,40.659118,Nassau
1747,-73.666575,40.645647,Nassau
1748,-73.667864,40.634322,Nassau
1749,-73.64819,40.654517,Nassau
1750,-73.638319,40.652173,Nassau
1751,-73.642106,40.66089,Nassau
1752,-73.641474,40.667328,Nassau
1753,-73.633205,40.678515,Nassau
1754,-73.625448,40.666246,Nassau
1755,-73.623693,40.681182,Nassau
1756,-73.609379,40.679652,Nassau
1757,-73.64907,40.643973,Nassau
1758,-73.654163,40.631592,Nassau
1759,-73.628129,40.649718,Nassau
1760,-73.644231,40.630661,Nassau
1761,-73.628413,40.63832,Nassau
1762,-73.628828,40.623942,Nassau
1763,-73.61094,40.669123,Nassau
1764,-73.611688,40.657078,Nassau
1765,-73.610519,40.645495,Nassau
1766,-73.604367,40.631051,Nassau
1767,-73.591738,40.679071,Nassau
1768,-73.581151,40.68601,Nassau
1769,-73.577079,40.6741,Nassau
1770,-73.591047,40.668675,Nassau
1771,-73.590571,40.661441,Nassau
1772,-73.59349,40.654424,Nassau
1773,-73.589727,40.64869,Nassau
1774,-73.573232,40.65341,Nassau
1775,-73.590694,40.637927,Nassau
1776,-73.579822,40.63686,Nassau
1777,-73.567157,40.684027,Nassau
1778,-73.555159,40.684279,Nassau
1779,-73.54288,40.683643,Nassau
1780,-73.531469,40.68889,Nassau
1781,-73.563116,40.66942,Nassau
1782,-73.558303,40.657614,Nassau
1783,-73.559504,40.64209,Nassau
1784,-73.549294,40.666992,Nassau
1785,-73.539472,40.649828,Nassau
1786,-73.533325,40.672289,Nassau
1787,-73.528363,40.656122,Nassau
1788,-73.488616,40.695575,Nassau
1789,-73.516503,40.679665,Nassau
1790,-73.505847,40.655705,Nassau
1791,-73.502816,40.683138,Nassau
1792,-73.488675,40.68323,Nassau
1793,-73.494052,40.661842,Nassau
1794,-73.664499,40.6099,Nassau
1795,-73.727959,40.587836,Nassau
1796,-73.690698,40.586523,Nassau
1797,-73.668695,40.591043,Nassau
1798,-73.669763,40.585891,Nassau
1799,-73.648181,40.588781,Nassau
1800,-73.559661,40.607724,Nassau
1801,-73.637827,40.882413,Nassau
1802,-73.63536,40.869295,Nassau
1803,-73.630889,40.855971,Nassau
1804,-73.616676,40.867691,Nassau
1805,-73.606453,40.860041,Nassau
1806,-73.644126,40.84406,Nassau
1807,-73.636096,40.827988,Nassau
1808,-73.618112,40.844947,Nassau
1809,-73.563528,40.834114,Nassau
1810,-73.576954,40.806615,Nassau
1811,-73.582089,40.880644,Nassau
1812,-73.535217,40.901402,Nassau
1813,-73.531161,40.858402,Nassau
1814,-73.493533,40.860178,Nassau
1815,-73.470059,40.826725,Nassau
1816,-73.47129,40.807221,Nassau
1817,-73.506029,40.829854,Nassau
1818,-73.49215,40.823225,Nassau
1819,-73.552135,40.785615,Nassau
1820,-73.525799,40.782639,Nassau
1821,-73.527357,40.792957,Nassau
1822,-73.506576,40.803415,Nassau
1823,-73.501089,40.793596,Nassau
1824,-73.540796,40.76792,Nassau
1825,-73.539837,40.751785,Nassau
1826,-73.525797,40.750555,Nassau
1827,-73.514341,40.7524,Nassau
1828,-73.512773,40.767708,Nassau
1829,-73.511712,40.783402,Nassau
1830,-73.497809,40.779514,Nassau
1831,-73.488462,40.776606,Nassau
1832,-73.460375,40.790363,Nassau
1833,-73.486644,40.788238,Nassau
1834,-73.476699,40.781691,Nassau
1835,-73.488657,40.769006,Nassau
1836,-73.470515,40.769772,Nassau
1837,-73.484488,40.761849,Nassau
1838,-73.492338,40.747608,Nassau
1839,-73.475541,40.742237,Nassau
1840,-73.454407,40.755628,Nassau
1841,-73.47825,40.728842,Nassau
1842,-73.476786,40.720491,Nassau
1843,-73.450188,40.735264,Nassau
1844,-73.443376,40.729189,Nassau
1845,-73.456888,40.72482,Nassau
1846,-73.449412,40.714643,Nassau
1847,-73.437494,40.714149,Nassau
1848,-73.470155,40.71342,Nassau
1849,-73.470997,40.707408,Nassau
1850,-73.475949,40.697874,Nassau
1851,-73.45973,40.6969,Nassau
1852,-73.470913,40.688377,Nassau
1853,-73.472542,40.680326,Nassau
1854,-73.476995,40.663608,Nassau
1855,-73.463392,40.658957,Nassau
1856,-73.447586,40.689162,Nassau
1857,-73.455387,40.666857,Nassau
1858,-73.436278,40.692265,Nassau
1859,-73.47402,40.630866,Nassau
1860,-73.42924,40.67791,Nassau
1861,-73.479538,40.913468,Suffolk
1862,-73.448531,40.860478,Suffolk
1863,-73.435389,40.882295,Suffolk
1864,-73.414416,40.891616,Suffolk
1865,-73.391003,40.892453,Suffolk
1866,-73.361282,40.883767,Suffolk
1867,-73.344343,40.903504,Suffolk
1868,-73.312399,40.892588,Suffolk
1869,-73.339509,40.918331,Suffolk
1870,-73.424308,40.864173,Suffolk
1871,-73.421576,40.852944,Suffolk
1872,-73.407271,40.861653,Suffolk
1873,-73.420423,40.83814,Suffolk
1874,-73.403297,40.83839,Suffolk
1875,-73.389776,40.871318,Suffolk
1876,-73.389365,40.850463,Suffolk
1877,-73.385709,40.8409,Suffolk
1878,-73.348716,40.859011,Suffolk
1879,-73.374208,40.852326,Suffolk
1880,-73.351988,40.840928,Suffolk
1881,-73.334079,40.887855,Suffolk
1882,-73.315701,40.877219,Suffolk
1883,-73.32566,40.850478,Suffolk
1884,-73.304373,40.855417,Suffolk
1885,-73.434111,40.819579,Suffolk
1886,-73.409632,40.822277,Suffolk
1887,-73.384804,40.822372,Suffolk
1888,-73.3434,40.81847,Suffolk
1889,-73.301456,40.833126,Suffolk
1890,-73.333798,40.830195,Suffolk
1891,-73.420365,40.78313,Suffolk
1892,-73.387769,40.777019,Suffolk
1893,-73.388786,40.795755,Suffolk
1894,-73.335649,40.794965,Suffolk
1895,-73.430861,40.750099,Suffolk
1896,-73.414799,40.736264,Suffolk
1897,-73.386562,40.748128,Suffolk
1898,-73.384548,40.724369,Suffolk
1899,-73.360678,40.764761,Suffolk
1900,-73.362924,40.747386,Suffolk
1901,-73.358096,40.735213,Suffolk
1902,-73.335538,40.752663,Suffolk
1903,-73.330419,40.739179,Suffolk
1904,-73.343929,40.764343,Suffolk
1905,-73.313831,40.772582,Suffolk
1906,-73.309132,40.756234,Suffolk
1907,-73.315534,40.739219,Suffolk
1908,-73.366259,40.718411,Suffolk
1909,-73.340294,40.722534,Suffolk
1910,-73.317871,40.722479,Suffolk
1911,-73.422258,40.715778,Suffolk
1912,-73.406298,40.703823,Suffolk
1913,-73.418362,40.697343,Suffolk
1914,-73.393832,40.706459,Suffolk
1915,-73.379302,40.707448,Suffolk
1916,-73.416866,40.679229,Suffolk
1917,-73.415281,40.66305,Suffolk
1918,-73.401195,40.685792,Suffolk
1919,-73.390583,40.66764,Suffolk
1920,-73.374179,40.694127,Suffolk
1921,-73.369168,40.678729,Suffolk
1922,-73.349572,40.703276,Suffolk
1923,-73.342171,40.636692,Suffolk
1924,-73.328231,40.705105,Suffolk
1925,-73.327806,40.691016,Suffolk
1926,-73.261488,40.879286,Suffolk
1927,-73.280164,40.902872,Suffolk
1928,-73.247225,40.897089,Suffolk
1929,-73.208781,40.876473,Suffolk
1930,-73.220324,40.847179,Suffolk
1931,-73.188983,40.860756,Suffolk
1932,-73.227614,40.892005,Suffolk
1933,-73.229137,40.877058,Suffolk
1934,-73.165249,40.868933,Suffolk
1935,-73.146164,40.871768,Suffolk
1936,-73.182237,40.901337,Suffolk
1937,-73.145461,40.889475,Suffolk
1938,-73.284982,40.859752,Suffolk
1939,-73.272524,40.859263,Suffolk
1940,-73.243544,40.859148,Suffolk
1941,-73.269502,40.842061,Suffolk
1942,-73.255295,40.834132,Suffolk
1943,-73.283016,40.820518,Suffolk
1944,-73.250557,40.815153,Suffolk
1945,-73.204645,40.835614,Suffolk
1946,-73.177576,40.834247,Suffolk
1947,-73.15259,40.846663,Suffolk
1948,-73.133568,40.838411,Suffolk
1949,-73.285853,40.793032,Suffolk
1950,-73.263129,40.798612,Suffolk
1951,-73.272376,40.781315,Suffolk
1952,-73.243579,40.793323,Suffolk
1953,-73.2206,40.807013,Suffolk
1954,-73.216405,40.79492,Suffolk
1955,-73.195297,40.798267,Suffolk
1956,-73.174341,40.814144,Suffolk
1957,-73.136817,40.823035,Suffolk
1958,-73.137286,40.811222,Suffolk
1959,-73.286703,40.756927,Suffolk
1960,-73.271138,40.761679,Suffolk
1961,-73.272479,40.739635,Suffolk
1962,-73.253593,40.77015,Suffolk
1963,-73.254393,40.754883,Suffolk
1964,-73.252379,40.741047,Suffolk
1965,-73.239989,40.756091,Suffolk
1966,-73.233843,40.75957,Suffolk
1967,-73.219357,40.768648,Suffolk
1968,-73.211512,40.775726,Suffolk
1969,-73.201674,40.777363,Suffolk
1970,-73.215526,40.747842,Suffolk
1971,-73.205308,40.75189,Suffolk
1972,-73.193251,40.770006,Suffolk
1973,-73.167749,40.758977,Suffolk
1974,-73.177108,40.78079,Suffolk
1975,-73.187546,40.749609,Suffolk
1976,-73.14164,40.795581,Suffolk
1977,-73.103355,40.795921,Suffolk
1978,-73.134699,40.770753,Suffolk
1979,-73.096182,40.773677,Suffolk
1980,-73.075776,40.772484,Suffolk
1981,-73.047883,40.800346,Suffolk
1982,-73.077175,40.793759,Suffolk
1983,-73.058245,40.790072,Suffolk
1984,-73.299462,40.736473,Suffolk
1985,-73.297923,40.728032,Suffolk
1986,-73.301704,40.715065,Suffolk
1987,-73.300725,40.697194,Suffolk
1988,-73.246954,40.677026,Suffolk
1989,-73.253991,40.718709,Suffolk
1990,-73.238939,40.724684,Suffolk
1991,-73.215326,40.732992,Suffolk
1992,-73.214112,40.715208,Suffolk
1993,-73.194991,40.726426,Suffolk
1994,-73.176553,40.725896,Suffolk
1995,-73.165137,40.715283,Suffolk
1996,-73.147425,40.734802,Suffolk
1997,-73.127368,40.739433,Suffolk
1998,-73.101374,40.747812,Suffolk
1999,-73.105851,40.728295,Suffolk
2000,-73.083668,40.730821,Suffolk
2001,-73.080448,40.75439,Suffolk
2002,-73.05572,40.75709,Suffolk
2003,-73.05695,40.735919,Suffolk
2004,-73.124036,40.944614,Suffolk
2005,-73.094044,40.913864,Suffolk
2006,-73.126223,40.889528,Suffolk
2007,-73.122416,40.910052,Suffolk
2008,-73.106503,40.895537,Suffolk
2009,-73.045587,40.888716,Suffolk
2010,-73.097427,40.867657,Suffolk
2011,-73.08144,40.871801,Suffolk
2012,-73.116701,40.8695,Suffolk
2013,-73.090256,40.887379,Suffolk
2014,-73.062477,40.871246,Suffolk
2015,-73.034834,40.872876,Suffolk
2016,-73.066383,40.893024,Suffolk
2017,-73.013969,40.876545,Suffolk
2018,-73.071985,40.929415,Suffolk
2019,-73.061886,40.950467,Suffolk
2020,-73.016779,40.95104,Suffolk
2021,-72.966445,40.955387,Suffolk
2022,-73.009122,40.925211,Suffolk
2023,-73.045109,40.912152,Suffolk
2024,-72.983938,40.887322,Suffolk
2025,-72.960343,40.892391,Suffolk
2026,-72.979889,40.927567,Suffolk
2027,-73.023094,40.904189,Suffolk
2028,-73.005678,40.890333,Suffolk
2029,-72.935486,40.933983,Suffolk
2030,-72.880832,40.953852,Suffolk
2031,-72.931354,40.896759,Suffolk
2032,-72.871127,40.925297,Suffolk
2033,-72.900483,40.908531,Suffolk
2034,-73.102613,40.833321,Suffolk
2035,-73.11736,40.849372,Suffolk
2036,-73.05999,40.847943,Suffolk
2037,-73.038322,40.859726,Suffolk
2038,-73.030229,40.842951,Suffolk
2039,-73.091708,40.847407,Suffolk
2040,-73.106886,40.817223,Suffolk
2041,-73.087658,40.820862,Suffolk
2042,-73.070373,40.822744,Suffolk
2043,-73.044344,40.827782,Suffolk
2044,-73.039686,40.817841,Suffolk
2045,-73.002366,40.857714,Suffolk
2046,-72.968735,40.864444,Suffolk
2047,-72.940905,40.834358,Suffolk
2048,-72.943046,40.871063,Suffolk
2049,-72.918067,40.850177,Suffolk
2050,-72.875625,40.874684,Suffolk
2051,-72.989228,40.839961,Suffolk
2052,-72.987491,40.826356,Suffolk
2053,-73.03577,40.751761,Suffolk
2054,-73.028259,40.803409,Suffolk
2055,-73.024769,40.783748,Suffolk
2056,-73.019105,40.762576,Suffolk
2057,-72.985806,40.774891,Suffolk
2058,-72.93163,40.785418,Suffolk
2059,-72.987176,40.789143,Suffolk
2060,-72.925791,40.808312,Suffolk
2061,-73.00146,40.805009,Suffolk
2062,-72.974774,40.808771,Suffolk
2063,-72.942632,40.764643,Suffolk
2064,-72.834609,40.809651,Suffolk
2065,-72.774391,40.819453,Suffolk
2066,-72.881262,40.833859,Suffolk
2067,-72.873513,40.814825,Suffolk
2068,-72.826019,40.841998,Suffolk
2069,-72.759056,40.870039,Suffolk
2070,-72.84008,40.789602,Suffolk
2071,-72.877864,40.772145,Suffolk
2072,-72.860693,40.776528,Suffolk
2073,-72.861236,40.734837,Suffolk
2074,-72.778687,40.799849,Suffolk
2075,-72.823315,40.946487,Suffolk
2076,-72.759831,40.928742,Suffolk
2077,-72.669923,40.925055,Suffolk
2078,-72.628604,40.957594,Suffolk
2079,-72.50989,41.007898,Suffolk
2080,-72.350136,41.126427,Suffolk
2081,-72.327338,41.066247,Suffolk
2082,-72.644531,40.888105,Suffolk
2083,-72.638917,40.850557,Suffolk
2084,-72.535176,40.8904,Suffolk
2085,-72.644687,40.821752,Suffolk
2086,-72.518588,40.855499,Suffolk
2087,-72.305959,40.932734,Suffolk
2088,-72.452166,40.889352,Suffolk
2089,-72.405627,40.922011,Suffolk
2090,-72.343143,40.975094,Suffolk
2091,-72.397261,40.879655,Suffolk
2092,-72.226636,40.981965,Suffolk
2093,-72.149285,41.045172,Suffolk
2094,-72.022698,41.020148,Suffolk
2095,-73.807937,40.911497,NA
2096,-73.806602,40.893151,NA
2097,-73.828137,40.896303,NA
2098,-73.839355,40.903578,NA
2099,-73.831239,40.902251,NA
2100,-73.833133,40.908269,NA
2101,-73.825134,40.906198,NA
2102,-73.818517,40.907119,NA
2103,-73.846612,40.909709,NA
2104,-73.841011,40.913669,NA
2105,-73.842263,40.920343,NA
2106,-73.83453,40.921477,NA
2107,-73.832555,40.914793,NA
2108,-73.821148,40.914639,NA
2109,-73.824169,40.927759,NA
2110,-73.819219,40.921548,NA
2111,-73.8361,40.930316,NA
2112,-73.786027,40.902997,NA
2113,-73.788803,40.892973,NA
2114,-73.771237,40.905038,NA
2115,-73.783576,40.910382,NA
2116,-73.797451,40.911117,NA
2117,-73.789265,40.912716,NA
2118,-73.795841,40.919349,NA
2119,-73.778666,40.924819,NA
2120,-73.797857,40.930077,NA
2121,-73.780285,40.939516,NA
2122,-73.785934,40.973523,NA
2123,-73.761893,40.93545,NA
2124,-73.75414,40.956055,NA
2125,-73.753338,40.925659,NA
2126,-73.740314,40.957722,NA
2127,-73.735252,40.938802,NA
2128,-73.72507,40.953195,NA
2129,-73.702921,40.959661,NA
2130,-73.687253,40.983358,NA
2131,-73.834157,40.9407,NA
2132,-73.82411,40.938699,NA
2133,-73.809546,40.941299,NA
2134,-73.678321,40.967229,NA
2135,-73.806631,40.971229,NA
2136,-73.66914,40.997554,NA
2137,-73.668146,41.013309,NA
2138,-73.682051,41.006073,NA
2139,-73.687704,41.033587,NA
2140,-73.719311,40.97001,NA
2141,-73.715407,40.965036,NA
2142,-73.710823,40.999032,NA
2143,-73.726944,40.975645,NA
2144,-73.725163,41.045999,NA
2145,-73.755289,41.00108,NA
2146,-73.74573,41.020586,NA
2147,-73.73621,41.002268,NA
2148,-73.765272,41.022091,NA
2149,-73.777393,41.022758,NA
2150,-73.767375,41.011785,NA
2151,-73.783495,41.030086,NA
2152,-73.773412,41.041545,NA
2153,-73.766805,41.042799,NA
2154,-73.757246,41.052546,NA
2155,-73.778935,40.9968,NA
2156,-73.762446,40.978963,NA
2157,-73.799137,40.984031,NA
2158,-73.793431,41.003838,NA
2159,-73.809488,41.001196,NA
2160,-73.792779,41.019702,NA
2161,-73.838072,40.996662,NA
2162,-73.814564,41.021993,NA
2163,-73.840162,41.013495,NA
2164,-73.831423,41.02789,NA
2165,-73.8716,40.990552,NA
2166,-73.883345,40.989808,NA
2167,-73.872467,41.01633,NA
2168,-73.862789,41.010488,NA
2169,-73.90205,40.916924,NA
2170,-73.903671,40.928836,NA
2171,-73.905203,40.920309,NA
2172,-73.891907,40.913049,NA
2173,-73.881611,40.910412,NA
2174,-73.868535,40.906953,NA
2175,-73.862442,40.913066,NA
2176,-73.856133,40.923257,NA
2177,-73.861721,40.92677,NA
2178,-73.849463,40.921258,NA
2179,-73.854649,40.910107,NA
2180,-73.861378,40.936774,NA
2181,-73.886983,40.921049,NA
2182,-73.874103,40.922636,NA
2183,-73.897644,40.929318,NA
2184,-73.892559,40.92729,NA
2185,-73.884545,40.930529,NA
2186,-73.845919,40.935683,NA
2187,-73.843783,40.946548,NA
2188,-73.888892,40.937066,NA
2189,-73.898897,40.941082,NA
2190,-73.863591,40.949148,NA
2191,-73.700983,41.232956,NA
2192,-73.889911,40.943797,NA
2193,-73.876196,40.942924,NA
2194,-73.893032,40.962128,NA
2195,-73.889448,40.962164,NA
2196,-73.877505,40.955482,NA
2197,-73.882032,40.961813,NA
2198,-73.871029,40.973734,NA
2199,-73.865958,40.964373,NA
2200,-73.84822,40.970093,NA
2201,-73.835957,40.954632,NA
2202,-73.837105,40.961969,NA
2203,-73.823691,40.973766,NA
2204,-73.835118,41.054133,NA
2205,-73.863759,41.073231,NA
2206,-73.855475,41.064894,NA
2207,-73.799603,41.031116,NA
2208,-73.805076,41.042953,NA
2209,-73.814655,41.054123,NA
2210,-73.816099,41.068843,NA
2211,-73.783957,41.083332,NA
2212,-73.658139,41.155081,NA
2213,-73.866557,41.085008,NA
2214,-73.858641,41.096891,NA
2215,-73.811612,41.085279,NA
2216,-73.785431,41.111837,NA
2217,-73.821272,41.123729,NA
2218,-73.84287,41.14129,NA
2219,-73.867302,41.168973,NA
2220,-73.84851,41.166094,NA
2221,-73.820539,41.187622,NA
2222,-73.929687,41.313591,NA
2223,-73.916016,41.298296,NA
2224,-73.583973,41.279803,NA
2225,-73.599604,41.224093,NA
2226,-73.658147,41.199524,NA
2227,-73.729567,41.201814,NA
2228,-73.73166,41.280644,NA
2229,-73.818577,41.246264,NA
2230,-73.603452,41.33298,NA
2231,-73.655289,41.291328,NA
2232,-73.712167,41.33685,NA
2233,-73.795313,41.288045,NA
2234,-73.786371,41.25461,NA
2235,-73.771327,41.317187,NA
2236,-73.841294,41.319581,NA
2237,-73.80983,41.317735,NA
2238,-73.877507,41.320371,NA
2239,-73.868073,41.302066,NA
2240,-73.877576,41.28254,NA
2241,-73.910429,41.284071,NA
2242,-73.881535,41.245844,NA
2243,-73.927764,41.281554,NA
2244,-73.894429,41.213608,NA
2245,-73.944214,41.253075,NA
2246,-73.770315,41.029553,NA
2247,-73.762318,41.028734,NA
2248,-73.758862,41.034999,NA
2249,-73.823501,40.952979,NA
2250,-73.812501,40.954998,NA
2251,-73.792939,41.062099,NA
2252,-73.760138,41.070642,NA
2253,-73.71974,41.124377,NA
2254,-73.520009,41.23324,NA
2255,-73.68264,41.320236,NA
2256,-73.740912,41.165618,NA
2257,-73.756296,41.121958,NA
2258,-73.788156,40.952931,NA
2259,-73.859745,41.03464,NA
2260,-73.782813,41.049938,NA
2261,-73.783614,41.137519,NA
2262,-73.76305,41.195301,NA
2263,-73.701117,41.046152,NA
2264,-74.018933,41.260908,NA
2265,-73.98266,41.233021,NA
2266,-74.029274,41.225334,NA
2267,-74.08785,41.209538,NA
2268,-74.013901,41.206696,NA
2269,-74.029749,41.192475,NA
2270,-73.983434,41.207909,NA
2271,-73.967703,41.192034,NA
2272,-73.971026,41.1653,NA
2273,-74.006883,41.170595,NA
2274,-73.987424,41.151994,NA
2275,-73.934986,41.148328,NA
2276,-73.925327,41.09384,NA
2277,-73.924472,41.082991,NA
2278,-73.945114,41.110401,NA
2279,-73.978654,41.101139,NA
2280,-74.015217,41.094405,NA
2281,-74.000172,41.131244,NA
2282,-74.017376,41.120204,NA
2283,-74.041643,41.160778,NA
2284,-74.070887,41.163015,NA
2285,-74.035441,41.129385,NA
2286,-74.052164,41.125024,NA
2287,-74.045356,41.115808,NA
2288,-74.049881,41.106891,NA
2289,-74.069613,41.117052,NA
2290,-74.19001,41.161673,NA
2291,-74.156874,41.120008,NA
2292,-74.133995,41.149565,NA
2293,-74.063243,41.084942,NA
2294,-74.023435,41.068873,NA
2295,-74.018432,41.056801,NA
2296,-73.990473,41.055851,NA
2297,-73.974538,41.047961,NA
2298,-73.947137,41.061154,NA
2299,-73.928503,41.024439,NA
2300,-73.919186,41.112616,NA
2301,-74.029222,41.142004,NA
2302,-73.593093,41.48515,NA
2303,-73.609962,41.378262,NA
2304,-73.618274,41.425529,NA
2305,-73.567891,41.416416,NA
2306,-73.684197,41.414511,NA
2307,-73.704475,41.369418,NA
2308,-73.75588,41.400434,NA
2309,-73.770922,41.357848,NA
2310,-73.861265,41.368377,NA
2311,-73.82591,41.411254,NA
2312,-73.927578,41.354243,NA
2313,-73.907703,41.446464,NA
2314,-73.668593,41.461456,NA
2315,-73.741523,41.476194,NA
2316,-74.018512,41.514689,NA
2317,-74.035839,41.510861,NA
2318,-74.023812,41.505517,NA
2319,-74.009711,41.505642,NA
2320,-74.014045,41.494487,NA
2321,-74.036815,41.498166,NA
2322,-74.407022,41.451715,NA
2323,-74.410043,41.460373,NA
2324,-74.42303,41.459408,NA
2325,-74.42897,41.449717,NA
2326,-74.41611,41.436437,NA
2327,-74.436212,41.434528,NA
2328,-74.441591,41.451131,NA
2329,-74.689079,41.384456,NA
2330,-74.687038,41.371731,NA
2331,-74.69733,41.373533,NA
2332,-74.062403,41.575226,NA
2333,-74.012033,41.542879,NA
2334,-74.055721,41.536939,NA
2335,-74.06049,41.511139,NA
2336,-74.098963,41.529834,NA
2337,-74.206522,41.551495,NA
2338,-74.187963,41.560157,NA
2339,-74.217478,41.516638,NA
2340,-74.317216,41.568404,NA
2341,-74.358716,41.497342,NA
2342,-74.371823,41.479256,NA
2343,-74.385834,41.441677,NA
2344,-74.402206,41.467892,NA
2345,-74.452941,41.479937,NA
2346,-74.528363,41.459988,NA
2347,-74.662473,41.445823,NA
2348,-74.570281,41.35581,NA
2349,-74.46206,41.384267,NA
2350,-74.360713,41.380023,NA
2351,-74.320497,41.382873,NA
2352,-74.29906,41.39295,NA
2353,-74.254782,41.448158,NA
2354,-74.15195,41.493876,NA
2355,-74.1278,41.461342,NA
2356,-74.058501,41.474836,NA
2357,-74.026884,41.481459,NA
2358,-74.029103,41.464599,NA
2359,-74.021051,41.442529,NA
2360,-74.04812,41.44177,NA
2361,-74.060259,41.415447,NA
2362,-74.155687,41.43125,NA
2363,-74.192882,41.389617,NA
2364,-74.174789,41.377208,NA
2365,-74.132071,41.363689,NA
2366,-74.023328,41.366559,NA
2367,-73.970964,41.372178,NA
2368,-74.010532,41.327207,NA
2369,-74.093306,41.313473,NA
2370,-74.168237,41.31962,NA
2371,-74.211606,41.324412,NA
2372,-74.199479,41.291305,NA
2373,-74.269525,41.36221,NA
2374,-74.271603,41.321248,NA
2375,-74.353112,41.309496,NA
2376,-74.41374,41.268176,NA
2377,-74.347026,41.258269,NA
2378,-74.304734,41.276549,NA
2379,-74.27627,41.207562,NA
2380,-74.181013,41.22957,NA
2381,-74.172191,41.34317,NA
2382,-73.789895,41.603843,NA
2383,-73.837266,41.581479,NA
2384,-73.816016,41.536471,NA
2385,-73.74082,41.542096,NA
2386,-73.965917,41.532934,NA
2387,-73.934679,41.505169,NA
2388,-73.875603,41.527749,NA
2389,-73.931719,41.779584,NA
2390,-73.881627,41.764197,NA
2391,-73.919136,41.749513,NA
2392,-73.772118,41.683015,NA
2393,-73.831638,41.692914,NA
2394,-73.830794,41.654137,NA
2395,-73.793893,41.744048,NA
2396,-73.813446,41.784853,NA
2397,-73.92028,41.723718,NA
2398,-73.87395,41.717266,NA
2399,-73.896915,41.70105,NA
2400,-73.897622,41.663109,NA
2401,-73.932692,41.667441,NA
2402,-73.933159,41.637086,NA
2403,-73.898697,41.635166,NA
2404,-73.932809,41.609948,NA
2405,-73.854352,41.61997,NA
